student_id,day,sleep_hours,study_hours,screen_time_hours,physical_activity_mins,academic_workload_score,social_activity_hours,anxiety_level,mood_rating,routine_consistency_score,journal_entry,stress_score,severity_tier,stress_nature,stress_trajectory,major_factors
STU_030,3,6.92,7.07,9.24,26.7,7.58,0.77,6.94,5.46,7.58,Missing home and feeling lonely during weekends in the college dormitory.,79.97,High,Social,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_030,4,6.92,7.07,9.24,26.7,7.58,1.33,6.6,5.8,4.3,Difficulty balancing group project communication and team dynamics.,80.25,Severe,Social,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_030,5,6.92,7.07,9.24,26.7,7.58,1.39,6.57,5.83,8.84,Had a conflict with roommate and feeling socially strained.,76.72,High,Social,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_030,6,6.92,7.07,9.24,26.7,7.58,1.14,6.71,5.69,7.34,Missing home and feeling lonely during weekends in the college dormitory.,77.99,High,Social,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_030,7,6.92,7.07,9.24,26.7,7.58,0.93,6.84,5.56,8.79,Missing home and feeling lonely during weekends in the college dormitory.,81.78,Severe,Social,Stable,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_031,1,7.25,7.88,3.61,24.0,4.06,2.86,7.6,4.46,3.43,Terrified about campus placement interviews and job application rejections.,65.58,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_031,2,7.19,8.13,3.61,24.0,4.43,3.25,7.32,4.57,9.32,Constant pressure to perform well and keep up high GPA expectations.,65.39,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_031,3,7.07,7.73,3.61,24.0,4.68,3.32,8.26,4.2,7.99,Constant pressure to perform well and keep up high GPA expectations.,72.28,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_031,4,6.95,7.81,3.61,24.0,4.16,2.83,7.54,4.49,5.1,Constant pressure to perform well and keep up high GPA expectations.,65.23,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_031,5,6.91,7.57,3.61,24.0,4.74,2.77,8.19,4.22,3.81,Worried about my upcoming seminar presentation in front of professors.,70.45,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_031,6,7.17,7.85,3.61,24.0,4.34,3.49,8.38,4.15,8.48,Worried about my upcoming seminar presentation in front of professors.,67.05,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_031,7,7.46,8.29,3.61,24.0,4.6,3.62,7.78,4.39,7.99,Constant pressure to perform well and keep up high GPA expectations.,66.5,High,Performance,Increasing,"[""Exam & Performance Anxiety""]"
STU_032,1,4.18,6.76,8.45,47.5,5.47,4.22,7.41,3.77,6.02,Screen usage late at night is ruining my sleep quality.,83.77,Severe,Sleep-related,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_032,2,3.84,6.76,8.22,44.9,6.26,4.22,7.58,3.46,9.34,"Waking up feeling tired despite sleeping late, unable to get restful sleep.",93.35,Severe,Sleep-related,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_032,3,3.63,6.76,8.56,44.9,5.96,4.22,7.68,3.27,5.92,"Waking up feeling tired despite sleeping late, unable to get restful sleep.",91.08,Severe,Sleep-related,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_032,4,3.64,6.76,8.08,39.4,6.34,4.22,7.68,3.28,8.29,Disrupted sleep schedule and constant headaches throughout the morning.,92.67,Severe,Sleep-related,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_032,5,4.43,6.76,9.08,46.5,5.59,4.22,7.28,3.99,6.24,Screen usage late at night is ruining my sleep quality.,86.12,Severe,Sleep-related,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_032,6,3.81,6.76,8.03,43.0,6.34,4.22,7.6,3.43,6.79,Disrupted sleep schedule and constant headaches throughout the morning.,93.97,Severe,Sleep-related,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_032,7,3.55,6.76,8.42,39.6,6.0,4.22,7.73,3.19,6.49,"Waking up feeling tired despite sleeping late, unable to get restful sleep.",93.83,Severe,Sleep-related,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_033,1,4.62,5.52,5.22,26.4,4.33,0.65,5.85,5.08,3.84,I have three major midterms coming up this week and I feel completely unprepared.,75.71,High,Academic,Sudden Escalation,"[""Sleep Deprivation"", ""Social Isolation""]"
STU_033,2,4.61,6.57,5.39,27.7,3.87,1.06,5.66,5.17,6.25,Extremely anxious about upcoming lab exams and pending submissions.,71.12,High,Academic,Sudden Escalation,"[""Sleep Deprivation"", ""Social Isolation""]"
STU_033,3,4.75,5.59,5.3,26.3,3.82,0.6,5.6,5.2,9.05,Can't focus on studying due to overwhelming course requirements and deadlines.,70.15,High,Academic,Sudden Escalation,"[""Sleep Deprivation"", ""Social Isolation""]"
STU_033,4,4.6,6.01,5.67,24.2,4.09,0.7,5.76,5.12,7.61,Extremely anxious about upcoming lab exams and pending submissions.,73.12,High,Academic,Sudden Escalation,"[""Sleep Deprivation"", ""Social Isolation""]"
STU_033,5,3.6,5.64,5.5,18.4,5.57,0.62,6.65,4.68,6.88,I have three major midterms coming up this week and I feel completely unprepared.,90.36,Severe,Academic,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_033,6,3.69,6.54,5.41,29.7,5.54,1.15,6.61,4.7,3.96,Extremely anxious about upcoming lab exams and pending submissions.,85.28,Severe,Academic,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_033,7,4.07,6.51,4.94,32.9,5.95,0.89,6.66,4.67,5.67,Struggling with the heavy assignment load and complex programming projects.,83.01,Severe,Academic,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_034,1,7.99,7.42,5.0,16.2,4.24,0.97,6.82,5.58,9.22,Missing home and feeling lonely during weekends in the college dormitory.,61.48,High,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_034,2,7.99,7.42,5.0,16.2,4.24,1.13,6.72,5.68,7.39,Missing home and feeling lonely during weekends in the college dormitory.,60.75,High,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_034,3,7.99,7.42,5.0,16.2,4.24,0.81,6.92,5.48,6.97,Missing home and feeling lonely during weekends in the college dormitory.,63.2,High,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_034,4,7.99,7.42,5.0,16.2,4.24,1.35,6.59,5.81,4.46,Missing home and feeling lonely during weekends in the college dormitory.,58.0,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_034,5,7.99,7.42,5.0,16.2,4.24,0.72,6.97,5.43,7.58,Missing home and feeling lonely during weekends in the college dormitory.,61.31,High,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_034,6,7.99,7.42,5.0,16.2,4.24,0.95,6.83,5.57,5.27,Difficulty balancing group project communication and team dynamics.,61.37,High,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_034,7,7.99,7.42,5.0,16.2,4.24,0.75,6.95,5.45,4.87,Missing home and feeling lonely during weekends in the college dormitory.,64.14,High,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Low Physical Activity"", ""Social Isolation""]"
STU_035,1,8.08,5.37,6.23,44.8,3.88,0.74,6.96,5.44,7.26,Difficulty balancing group project communication and team dynamics.,54.75,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_035,2,8.08,5.37,6.23,44.8,3.88,0.9,6.86,5.54,9.06,Missing home and feeling lonely during weekends in the college dormitory.,54.76,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_035,3,8.08,5.37,6.23,44.8,3.88,0.94,6.83,5.57,4.58,Had a conflict with roommate and feeling socially strained.,54.1,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_035,4,8.08,5.37,6.23,44.8,3.88,0.96,6.82,5.58,3.34,Had a conflict with roommate and feeling socially strained.,56.36,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_035,5,8.08,5.37,6.23,44.8,3.88,1.17,6.7,5.7,7.43,Feeling isolated from my peer group and struggling with campus social life.,56.5,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_035,6,8.08,5.37,6.23,44.8,3.88,1.39,6.57,5.83,5.64,Had a conflict with roommate and feeling socially strained.,56.92,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_035,7,8.08,5.37,6.23,44.8,3.88,0.75,6.95,5.45,7.23,Difficulty balancing group project communication and team dynamics.,59.47,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_036,1,5.0,7.0,7.85,19.6,7.5,1.04,8.75,3.44,9.07,"Too many deadlines overlapping on the same day, feeling breathless.",98.0,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_036,2,5.04,7.0,7.04,11.6,7.35,1.11,8.71,3.45,8.7,Poor time management has left me pulling late nights to meet project milestones.,98.0,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_036,3,5.09,7.0,7.01,14.3,7.2,1.45,8.66,3.47,5.95,Poor time management has left me pulling late nights to meet project milestones.,98.0,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_036,4,5.13,7.0,7.64,14.8,7.05,1.06,8.62,3.48,4.77,"Juggling classes, projects, and personal commitments is overwhelming.",96.97,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_036,5,5.18,7.0,7.81,16.7,6.9,1.13,8.57,3.5,3.09,"Too many deadlines overlapping on the same day, feeling breathless.",98.0,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_036,6,5.22,7.0,7.34,17.0,6.75,1.16,8.53,3.52,8.38,"Juggling classes, projects, and personal commitments is overwhelming.",94.61,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_036,7,5.27,7.0,7.52,19.1,6.6,1.17,8.48,3.53,6.1,"Too many deadlines overlapping on the same day, feeling breathless.",93.39,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_037,1,4.93,6.39,6.77,57.9,5.02,3.33,6.74,4.81,7.46,Feeling inadequate compared to my peers during coding competitive tests.,71.05,High,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_037,2,4.88,6.74,6.77,57.9,5.93,2.7,7.78,4.39,7.0,Worried about my upcoming seminar presentation in front of professors.,84.15,Severe,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_037,3,5.25,5.61,6.77,57.9,5.23,2.64,7.71,4.42,7.92,Feeling inadequate compared to my peers during coding competitive tests.,76.29,High,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_037,4,4.89,6.65,6.77,57.9,5.81,2.71,7.69,4.42,6.43,Feeling inadequate compared to my peers during coding competitive tests.,82.33,Severe,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_037,5,5.28,6.79,6.77,57.9,5.37,2.56,8.31,4.18,4.07,Constant pressure to perform well and keep up high GPA expectations.,78.24,High,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_037,6,4.93,6.08,6.77,57.9,5.87,2.67,7.48,4.51,8.26,Feeling inadequate compared to my peers during coding competitive tests.,82.07,Severe,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_037,7,5.07,6.18,6.77,57.9,5.47,3.33,7.42,4.53,5.57,Terrified about campus placement interviews and job application rejections.,78.28,High,Performance,Stable,"[""Sleep Deprivation"", ""Exam & Performance Anxiety""]"
STU_038,1,6.05,3.82,5.13,6.3,9.53,3.97,7.5,4.25,5.43,Extremely anxious about upcoming lab exams and pending submissions.,97.77,Severe,Academic,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_038,2,6.27,5.15,5.1,16.7,10.0,3.77,7.62,4.19,7.25,Struggling with the heavy assignment load and complex programming projects.,97.28,Severe,Academic,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_038,3,6.36,4.58,5.25,7.0,10.0,4.52,7.59,4.2,9.36,I have three major midterms coming up this week and I feel completely unprepared.,92.23,Severe,Academic,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_038,4,5.96,4.41,5.1,14.4,10.0,4.28,7.71,4.14,9.09,Struggling with the heavy assignment load and complex programming projects.,94.55,Severe,Academic,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_038,5,6.25,4.99,5.14,6.4,10.0,3.85,7.63,4.19,3.44,Struggling with the heavy assignment load and complex programming projects.,93.75,Severe,Academic,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_038,6,5.97,4.78,5.59,14.2,10.0,4.69,7.71,4.15,7.9,Struggling with the heavy assignment load and complex programming projects.,96.1,Severe,Academic,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_038,7,6.08,5.26,4.96,5.0,10.0,4.16,7.68,4.16,4.54,Can't focus on studying due to overwhelming course requirements and deadlines.,97.79,Severe,Academic,Increasing,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Low Physical Activity""]"
STU_039,1,5.93,6.48,5.78,41.6,8.29,0.86,7.79,4.39,7.53,Worried about my upcoming seminar presentation in front of professors.,89.43,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_039,2,5.84,6.1,5.78,41.6,8.02,0.66,6.98,4.71,8.24,Constant pressure to perform well and keep up high GPA expectations.,84.39,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_039,3,5.37,6.49,5.78,41.6,8.53,0.64,6.77,4.79,5.15,Constant pressure to perform well and keep up high GPA expectations.,87.7,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_039,4,5.73,6.33,5.78,41.6,7.69,0.66,8.16,4.24,7.38,Feeling inadequate compared to my peers during coding competitive tests.,87.83,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_039,5,5.84,6.96,5.78,41.6,8.21,0.5,7.95,4.32,4.36,Feeling inadequate compared to my peers during coding competitive tests.,91.73,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_039,6,5.41,6.11,5.78,41.6,8.52,0.99,6.88,4.75,8.94,Feeling inadequate compared to my peers during coding competitive tests.,90.59,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_039,7,5.72,6.71,5.78,41.6,8.31,0.96,7.14,4.64,6.47,Feeling inadequate compared to my peers during coding competitive tests.,86.83,Severe,Performance,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_040,1,5.0,7.0,7.84,10.9,7.5,1.31,8.75,3.44,7.82,"Too many deadlines overlapping on the same day, feeling breathless.",98.0,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_040,2,5.04,7.0,7.02,14.5,7.35,1.21,8.71,3.45,3.99,Poor time management has left me pulling late nights to meet project milestones.,98.0,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_040,3,5.09,7.0,7.33,16.2,7.2,1.08,8.66,3.47,4.67,Poor time management has left me pulling late nights to meet project milestones.,98.0,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_040,4,5.13,7.0,7.82,10.3,7.05,1.18,8.62,3.48,7.76,"Too many deadlines overlapping on the same day, feeling breathless.",98.0,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_040,5,5.18,7.0,7.35,18.6,6.9,1.23,8.57,3.5,6.41,"Running out of time to complete all my tasks today, constantly rushing.",95.26,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_040,6,5.22,7.0,7.84,19.3,6.75,1.09,8.53,3.52,5.68,"Running out of time to complete all my tasks today, constantly rushing.",93.9,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_040,7,5.27,7.0,7.84,17.7,6.6,1.15,8.48,3.53,5.43,"Juggling classes, projects, and personal commitments is overwhelming.",92.84,Severe,Time-pressure,Decreasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Low Physical Activity"", ""Social Isolation""]"
STU_041,1,7.14,3.09,7.16,28.5,3.1,1.07,6.76,5.64,8.24,Difficulty balancing group project communication and team dynamics.,58.71,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_041,2,7.14,3.09,7.16,28.5,3.1,0.77,6.94,5.46,6.41,Feeling isolated from my peer group and struggling with campus social life.,59.07,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_041,3,7.14,3.09,7.16,28.5,3.1,1.31,6.62,5.78,8.3,Missing home and feeling lonely during weekends in the college dormitory.,59.58,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_041,4,7.14,3.09,7.16,28.5,3.1,1.29,6.63,5.77,9.24,Missing home and feeling lonely during weekends in the college dormitory.,58.34,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_041,5,7.14,3.09,7.16,28.5,3.1,1.13,6.72,5.68,4.95,Had a conflict with roommate and feeling socially strained.,58.16,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_041,6,7.14,3.09,7.16,28.5,3.1,0.84,6.9,5.5,3.61,Feeling isolated from my peer group and struggling with campus social life.,58.6,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_041,7,7.14,3.09,7.16,28.5,3.1,1.2,6.68,5.72,7.14,Feeling isolated from my peer group and struggling with campus social life.,59.71,Moderate,Social,Sudden Escalation,"[""Exam & Performance Anxiety"", ""Excessive Screen Time"", ""Social Isolation""]"
STU_042,1,4.83,8.07,6.22,29.9,8.86,4.9,5.5,6.0,4.49,"Everything is building up at once - exams, poor sleep, and placement worries.",84.96,Severe,Mixed,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload""]"
STU_042,2,4.77,8.07,6.22,29.9,9.01,4.9,5.65,5.92,4.76,"Struggling to manage daily routine, exams, and keeping up health.",86.58,Severe,Mixed,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload""]"
STU_042,3,4.71,8.07,6.22,29.9,9.16,4.9,5.8,5.85,8.85,Feeling overwhelmed by academic deadlines and personal life stress.,88.3,Severe,Mixed,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload""]"
STU_042,4,4.65,8.07,6.22,29.9,9.31,4.9,5.95,5.78,4.17,"Everything is building up at once - exams, poor sleep, and placement worries.",87.72,Severe,Mixed,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload""]"
STU_042,5,4.59,8.07,6.22,29.9,9.46,4.9,6.1,5.7,9.25,"Everything is building up at once - exams, poor sleep, and placement worries.",91.02,Severe,Mixed,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_042,6,4.53,8.07,6.22,29.9,9.61,4.9,6.25,5.62,9.04,"Struggling to manage daily routine, exams, and keeping up health.",91.02,Severe,Mixed,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_042,7,4.47,8.07,6.22,29.9,9.76,4.9,6.4,5.55,6.68,"Exhausted from constant workload, lack of sleep, and social fatigue.",90.88,Severe,Mixed,Increasing,"[""Sleep Deprivation"", ""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_043,1,3.85,7.44,8.15,35.3,3.2,3.98,7.58,3.46,9.3,Screen usage late at night is ruining my sleep quality.,80.45,Severe,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_043,2,3.98,7.44,8.95,31.5,3.75,3.98,7.51,3.58,5.81,Screen usage late at night is ruining my sleep quality.,80.49,Severe,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_043,3,4.48,7.44,8.99,29.8,3.06,3.98,7.26,4.03,3.53,Insomnia is killing me. Only slept 3 hours last night and feel exhausted.,77.13,High,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_043,4,4.1,7.44,9.07,28.6,3.6,3.98,7.45,3.69,3.59,Insomnia is killing me. Only slept 3 hours last night and feel exhausted.,79.86,High,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_043,5,5.04,7.44,8.67,35.0,3.73,3.98,6.98,4.54,5.92,Screen usage late at night is ruining my sleep quality.,69.74,High,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_043,6,4.8,7.44,8.61,32.5,3.0,3.98,7.1,4.32,8.61,"Waking up feeling tired despite sleeping late, unable to get restful sleep.",69.19,High,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_043,7,4.41,7.44,8.62,28.8,3.75,3.98,7.29,3.97,6.72,Disrupted sleep schedule and constant headaches throughout the morning.,78.9,High,Sleep-related,Decreasing,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Excessive Screen Time""]"
STU_044,1,4.76,6.79,4.34,21.6,4.5,0.66,7.94,4.32,5.98,Constant pressure to perform well and keep up high GPA expectations.,83.0,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_044,2,4.74,5.62,4.34,21.6,4.34,0.76,7.26,4.6,5.18,Feeling inadequate compared to my peers during coding competitive tests.,81.44,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_044,3,4.39,6.9,4.34,21.6,5.02,1.47,7.14,4.64,6.11,Constant pressure to perform well and keep up high GPA expectations.,84.85,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_044,4,4.79,6.21,4.34,21.6,4.38,0.87,7.77,4.39,5.12,Constant pressure to perform well and keep up high GPA expectations.,84.18,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_044,5,4.76,6.79,4.34,21.6,4.48,0.67,6.9,4.74,7.43,Constant pressure to perform well and keep up high GPA expectations.,81.23,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_044,6,4.7,7.04,4.34,21.6,4.75,0.9,7.38,4.55,8.32,Terrified about campus placement interviews and job application rejections.,80.22,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_044,7,4.68,6.23,4.34,21.6,5.0,0.97,6.98,4.71,8.13,Feeling inadequate compared to my peers during coding competitive tests.,81.65,Severe,Performance,Sudden Escalation,"[""Sleep Deprivation"", ""Exam & Performance Anxiety"", ""Social Isolation""]"
STU_045,1,7.79,6.91,5.9,29.7,9.57,3.13,6.99,4.51,7.27,Struggling with the heavy assignment load and complex programming projects.,80.43,Severe,Academic,Sudden Escalation,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_045,2,7.87,6.44,5.99,27.6,9.38,3.37,6.89,4.56,3.69,Extremely anxious about upcoming lab exams and pending submissions.,82.91,Severe,Academic,Sudden Escalation,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
STU_045,3,8.13,7.5,5.56,27.5,9.12,3.55,6.71,4.65,8.02,Extremely anxious about upcoming lab exams and pending submissions.,77.09,High,Academic,Sudden Escalation,"[""Heavy Academic Workload"", ""Exam & Performance Anxiety""]"
